Key,Run1
user2056258949234144081,2100
user3599432007208650916,1800
user4399209896558813647,1700
user3604678149740059045,1900
user1950091275678489722,2500
user171028630419879082,2000
user8869086853025400594,1700
user8276179853037296569,2000
user2056600594528442646,2100
user412506005529689581,1700
user1579233632134528342,2500
user398105814177587973,2000
user2166894489591224238,2000
user8526469631673501982,1900
user4283669858964623926,2200
user648613908031635269,1600
user6631525303526403056,1900
user1101648354522772155,2000
user2277530029948304395,1900
user6772299462829809208,1900
user3951203277381243007,1800
user1573987489603120213,2100
user6299400367237320702,1700
user5450397485569462687,1700
user7219746121495239400,1700
user7677466750005643967,2700
user5107998579435405958,1700
user6294714185218053021,2000
user2760703095385767276,1700
user6862728708791239180,2300
user7697331399106995587,2000
user4756227309262813867,1800
user4158634127255442161,2000
user8622704980678480531,1900
user1941278872152094808,2300
user4409702181621629905,2000
user2529499690120931152,2100
user764277275702281672,1400
user2278089990460444843,1900
user2061505091765552210,2000
user5349475954545216457,1700
user5912804296099134935,1700
user2528598084314492139,2100
user7109452226432457808,1900
user1222216219430528122,2100
user7938248813704665638,1800
user3453971665885977083,1800
user3941830913342707645,1900
user8873773035044668275,2300
user1583919814153796023,2000
user7234706273359481456,1700
user1352156448376819451,2400
user4177720500626811450,1900
user5701465539935650431,2000
user8145119703066724344,2000
user4283888174182465809,2500
user6154499986426787317,2000
user2780007783974978448,2000
user8511851125103558491,2000
user2639575269965870861,1800
user8753205170136912308,2100
user648395592813793386,2200
user2639233624671572296,2000
user773649639740817034,2100
user6979170352191867914,1900
user8184630686051585701,1600
user5932668945200486555,2200
user8421080233847829954,1900
user4152828024211893584,2200
user8305758511471482116,2000
user6410035907594400859,2300
user2287803999793278770,2000
user8391501575413644407,2100
user2167454450103364686,1900
user2634547442652304615,2000
user306556647191877105,1800
user4389837532520278285,2400
user2071219101098386137,1800
user4288356040983891607,1900
user6279754033353810965,2000
user9095604076270969037,2100
user884285180097897191,2200
user5585365541829320262,1700
user8059376639124562053,2100
user8964543926300396812,1800
user3227796087934707205,1700
user8618018798659212850,2100
user7109110581138159243,2000
user7461223496605049899,2400
user518113718573203492,1900
user3232700585171816769,2200
user5475289961984380553,2300
user2413276361938144301,2100
user874571170765063264,2300
user9004054909285258169,2400
user3353610095373871301,2500
user6873220993854055438,1600
user3242974555016791144,1800
user6511517399130787537,1900
user5339761945212382530,1700
user990452853653551550,2100
user2307108688382489942,1800
user1931004902307120433,2400
user6048550628088974841,2000
user6501025114067971279,2000
user885063455827879522,1500
user5831747414176240325,2100
user4645373453687891827,2000
user3459217808417385212,2000
user6993788858761811405,2000
user6761807177766992950,1300
user3454531626398117531,2200
user2760361450091468711,2600
user70107099395632852,2000
user8984750220696046997,2300
user1714201688394385917,1700
user7928534804371831711,2300
user5324583478130298591,2200
user7577105179493538185,2100
user4192898967708895389,2100
user6636553130839969302,2300
user5001830905879751599,2000
user1342784084338284089,2000
user3333403800978221116,2300
user5696001082186400419,2000
user7093932114056075304,2000
user995698996184959679,1600
user6068196961972484578,1700
user5947069136552588163,1700
user8285552217075831931,1900
user2755675268072201030,2100
user1005413005517793606,2000
user296064362129060847,2100
user512867576041795363,2300
user4992458541841216237,1900
user3565167166755197688,1800
user8405901766765746015,1700
user3097514213694117311,1600
user6742720804395623661,2000
user35282298430039176,1700
user4866862849619894024,1800
user4997144723860483918,2300
user1347251951139709887,2300
user6390389573710891122,1900
user528046043123879302,2100
user407478178216123335,1700
user8632978950523454906,1800
user3820921403140653113,1700
user8174698361500909891,2200
user6872442718124073107,1700
user8989436402715314678,1700
user6646485455390645112,2400
user3825389269942078911,2200
user6993570543543969522,2200
user7475842003174993390,1800
user4414170048423055703,1700
user195921106834796948,1600
user2982192491317769473,2100
user7244638597910157266,2000
user3589499682657975106,1900
user3710067547565731073,2400
user5715865731287752039,2000
user6400663543555865497,1900
user4876576858952727951,2200
user8647597457093398397,2200
user744630941818771935,2200
user9215611980666584556,1700
user5219194080304626563,1800
user4288574356201733490,2300
user2644261451985138542,2100
user9114690449642338326,2100
user2288022315011120653,2600
user8415834091316421825,2400
user7591723686063481676,2000
user1458105806714631927,2200
user7803280757444808063,1900
user7460881851310751334,2000
user6858042526771971499,1700
user5696561042698540867,1700
user5455083667588730368,2400
user7702359226420561833,1800
user2986878673337037154,1600
user5952315279083996292,2100
user1829523410770733755,2500
user1246548735333305540,2100
user1111580679073447965,2300
user5464797676921564295,2300
user2533625911628058385,1500
user7692645217087727906,2100
user1352498093671118016,1900
user5691533215384974621,1500
user5007637008923300176,1900
user7094492074568215752,1900
user8637665132542722587,1800
user533073870437445548,2500
user7104424399118891562,1800
user874912816059361829,1900
user3227454442640408640,2100
user8266247528486620759,1900
user1010099187537061287,2000
user4037506301835545746,2400
user1921072577756444623,2200
user8049102669279587678,2000
user3343896086041037374,2400
user5329829620661706720,2000
user5590611684360728391,1700
user8859154528474724784,2400
user5460111494902296614,1600
user6419968232145076669,2200
user4298288365534567417,2200
user6174364635528138937,2100
user8159738209636667835,2100
user175714812439146763,2100
user392299711134039396,2800
user6988542716230403276,1700
user1106334536542039836,2100
user8637323487248424022,1900
user7822927091328317800,1700
user4539424095350079351,2100
user2538872054159466514,2200
user8632418990011314458,2500
user6747406986414891342,1800
user6882935003186889365,2400
user6178832502329564735,2000
user1000726823498525925,2300
user1568741347071712084,1600
user8994122584734582359,1700
user6053236810108242522,2000
user7118824590470993170,2700
user4047438626386221556,2200
user3348582268060305055,2000
user8165325997462374529,2500
user7456755629803624101,2500
user8044198172042478114,1900
user1925758759775712304,2200
user663574059895877325,2100
user180742639752713009,2100
user1935472769108546231,1600
user3584813500638707425,2100
user3117160547577627048,1900
user3127092872128302858,2400
user2649725909734388554,1800
user7229678446045915210,1800
user60393090062798925,2100
user3931898588792031835,1900
user3011771149751955020,2400
user2282216211967572076,2900
user1372362742772469636,2200
user8029797980690376506,2500
user6872661033341914990,1900
user2890643324332058605,2200
user6048332312871132958,1900
user6887621185206157046,2200
user1693995393998735732,2000
user8637105172030582139,2000
user3353268450079572736,2300
user296842637859043178,2300
user986326632146424317,2600
user4886509183503403761,2300
user2056040634016302198,1800
user869884988745795583,2300
user6757680956259865717,1800
user3685735031662953655,2100
user5927764447963376991,1500
user6400321898261566932,2600
user4534737913330811670,2200
user7581791361512805866,2300
user276977988757691558,2100
user4520337721978710062,1800
user3237728412485383015,1900
user6530603772502156826,1900
user3121846729596894729,1700
user9004614869797398617,2400
user5364094461115159948,1900
user6867974851322647309,1800
user2423550331783118676,1700
user9110004267623070645,1900
user2523693587077382575,2600
user7939027089434647969,1800
user7239952415890889585,2200
user3815675260609244984,2200
user402232035684715206,1700
user8164424391655935516,1900
user3810989078589977303,2100
user5113244721966814087,2200
user2408030219406736172,1900
user8752645209624771860,2000
user8522343410166374749,1500
user7345901774228702061,2500
user623503116398875520,2100
user7355274138267237423,1800
user8979722393382480751,1500
user1236834726000471613,2100
user6169460138291029373,1700
user980520529102875740,1500
user4650619596219299956,1900
user2876024817762115114,1900
user7576203573687099172,1700
user2755115307560060582,2100
user3117720508089767496,1900
user8502137115770724564,2100
user1231588583469063484,2200
user1955337418209897851,2000
user4525365549292276308,2100
user5570965350477218654,2600
user1005631320735635489,2200
user6877907175873323119,1500
user4525023903997977743,1700
user8853908385943316655,2100
user5822033404843406398,2000
user5595857826892136520,2400
user402013720466873323,1700
user3232482269953974886,2100
user3719999872116406883,1900
user7104206083901049679,2000
user6868534811834787757,1800
user890091283141445768,2500
user2041640442664200590,1900
user759031133170873543,1900
user1468379776559606302,2200
user5692093175897115069,1600
user6168900177778888925,1900
user176056457733445328,2900
user4182406682646079131,2600
user6289686357904486775,2100
user884845140610037639,1900
user8893979329440318460,2400
user8531715774204910111,2100
user8517097267634966620,2000
user5918050438630543064,1600
user4404797684384520341,1800
user5122958731299648014,1900
user1101088394010631707,1800
user8416394051828562273,2400
user8054348811810995807,1800
user3821481363652793561,2000
user4505159254896626123,2100
user2880929314999224678,1900
user3001278864689138762,2100
user190674964303388819,1700
user5103312397416138277,2200
user1684623029960200370,2000
user8048884354061745795,2200
user2428236513802386357,1900
user291378180109793166,1500
user9119936592173746455,2000
user5479976144003648234,1800
user2865750847917140739,2100
user6983296573698995147,1900
user8411707869809294592,2400
user1819809401437899828,2800
user8531155813692769663,2500
user1116266861092715646,2300
user6284781860667377211,1900
user3931556943497733270,2000
user4626287080316522538,1700
user4997704684372624366,2300
user2528939729608790704,1900
user2543558236178734195,1900
user6641457628077078866,2000
user4997922999590466249,1800
user3926870761478465589,1600
user8758232997450478554,2300
user55488592825689361,2400
user1236616410782629730,1800
user2166676174373382355,1900
user1482998283129549793,2000
user9105318085603802964,2100
user4881823001484136080,2500
user7823487051840458248,1700
user6279535718135969082,1900
user4997363039078325801,2000
user3821263048434951678,1900
user5585583857047162145,2000
user4515651539959442381,2000
user6626839121507135375,1700
user3816016905903543549,2500
user2765389277405034957,1900
user286350352796226920,2100
user2398657855368200810,2100
user4655305778238567637,2500
user2774761641443570319,2100
user3102200395713384992,2000
user8743272845586236498,1800
user1840015695833550013,2200
user2403344037387468491,1900
user1945965054171362489,2200
user2876243132979956997,1700
user5344448127231650211,2600
user5600544008911404201,1900
user3956449419912651136,1800
user397545853665447525,1900
user5802728716254195226,1700
user6164213995759621244,2300
user7450949526760075524,2300
user2866310808429281187,2200
user8044976447772460445,2100
user9221418083710133133,2600
user7114138408451725489,2100
user6284440215373078646,1700
user176616418245585776,1400
user5233594271656728171,1800
user1825055543969307957,2300
user3478864142300894949,2600
user421878369568224943,2300
user5460329810120138497,2000
user749317123838039616,1800
user1593852138704471833,2400
user1835329513814282332,2100
user5474730001472240105,2100
user5103094082198296394,2200
user2523911902295224458,2400
user1935691084326388114,2100
user1960583560741305980,2000
user1578673671622387894,2400
user1357744236202526145,1600
user6506271256599379408,2900
user6058824597933949216,1900
user6767053320298401079,2000
user7798594575425540382,2500
user4408923905891647574,1900
user879598998078629510,2200
user2051012806702735952,1400
user6651171637409912793,2400
user1362430418221793826,2100
user4168348136588276088,2400
user7576763534199239620,1800
user995139035672819231,1900
user3700353538232897146,2400
user6149253843895379188,2000
user5696779357916382750,2400
user4038066262347686194,2100
user6636771446057811185,1300
user4625727119804382090,1800
user6188764826880240545,2300
user754563266369447745,1900
user8868868537807558711,2100
user9115250410154478774,1700
user3343336125528896926,2000
user4887069144015544209,2200
user3599991967720791364,2700
user7571517391667831491,1900
user508181394022527682,2800
user1357184275690385697,1900
user3001497179906980645,2300
user1940718911639954360,2700
user3005965046708406443,2300
user3825949230454219359,1900
user5711179549268484358,1800
user2895329506351326286,1800
user5108340224729704523,2700
user4765941318595647794,1800
user880377273808611841,2400
user6867756536104805426,2200
user7934122592197538405,1800
user3705941326058603840,2000
user3468931817750219139,2500
user1588605996173063704,2200
user5218634119792486115,2300
user6385703391691623441,2300
user764837236214422120,2300
user291596495327635049,2100
user7596409868082749357,2700
user1598320005505897631,1600
user2770075459424302638,2100
user8878800862358234521,2000
user7461441811822891782,2100
user1211723934367711864,1900
user6515985265932213335,1700
user8521783449654234301,1700
user1473284273796715866,2200
user5580337714515754016,1900
user7682712892537052096,2800
user4153387984724034032,2600
user1945405093659222041,2100
user2408371864701034737,2900
user7923848622352564030,2300
user1699583181824442426,2500
user4419416190954463832,2400
user4770627500614915475,1700
user638681583480959459,2200
user1799944752336548208,2200
user60174774844957042,1900
user8527029592185642430,1800
user7919162440333296349,2800
user2996251037375572516,2000
user2162208307571956557,2400
user170810315202037199,2200
user8507383258302132693,2300
user759249448388715426,2200
user8854468346455457103,1700
user292156455839775497,1700
user7938808774216806086,2100
user3338649943509629245,2000
user7817899264014751554,2300
user2861064665897873058,2000
user8999368727265990488,2500
user8290580044389398177,1900
user3483550324320162630,1900
user1689869172491608499,2500
user8064062821143829734,1500
user1462791988733899608,2100
user1337537941806875960,2300
user5243526596207403981,1800
user1834769553302141884,2200
user1241302592801897411,1600
user6063510779953216897,2500
user643367765500227140,2300
user2519225720275956777,1900
user7466127993842159463,1800
user774209600252957482,1900
user3362982459412406663,2200
user3112132720264060802,2300
user7350587956247969742,2700
user6058264637421808768,2300
user5696219397404242302,2400
user3237168451973242567,2200
user2885957142312790924,1900
user8632637305229156341,2100
user6168558532484590360,2000
user6062950819441076449,2400
user402791996196855654,2100
user7692426901869886023,1700
user3927430721990606037,1700
user6520889763169322899,1600
user3458657847905244764,1800
user5233812586874570054,1800
user7345341813716561613,1800
user5586143817559302593,2400
user4630413301823649771,2000
user7913916297801888220,1800
user5691314900167132738,2500
user7942934995723933319,2100
user3700135223015055263,1900
user7350806271465811625,1600
user2060726816035569879,2000
user1487684465148817474,1900
user2870996990448548868,2300
user5228908089637460490,2400
user6983856534211135595,2500
user5223320301811753796,2600
user5686287072853566492,2200
user4751541127243546186,2400
user4062398778250463612,1800
user8989654717933156561,1800
user6285000175885219094,1900
user4761255136576380113,2400
user2061286776547710327,2200
user7239392455378749137,2100
user5002390866391892047,2800
user1226902401449795803,2100
user4302974547553835098,2100
user3801616714551441941,2400
user6399761937749426484,2500
user5213947937773218434,1600
user9100071943072394835,2800
user1699801497042284309,1800
user3921624618947057460,2000
user8748518988117644627,2000
user4741608802692870376,1600
user6651731597922053241,2200
user1247108695845445988,2200
user7325695479833051876,1600
user6184078644860972864,1800
user4776433603658464052,2600
user8054690457105294372,2900
user4294162144027440184,2500
user7717537693502645772,1800
user6656417779941320922,2000
user4424102372973731513,1800
user4052684768917629685,1800
user6756779350453426704,2200
user4982744532508382310,2100
user7350027995735829294,2200
user2745182983009384772,2400
user1000385178204227360,2000
user1468038131265307737,1700
user7123510772490260851,1800
user2302422506363222261,1700
user3695667356213629465,2100
user2297736324343954580,1900
user3016457331771222701,1600
user2282776172479712524,2200
user8170012179481642210,2200
user5118272549280380333,1800
user2765047632110736392,2000
user8858594567962584336,2100
user3011211189239814572,1800
user1472505998066733535,1700
user2177168459436198613,2300
user6762367138279133398,1900
user8652283639112666078,2100
user5214507898285358882,2000
user4862176667600626343,1800
user3826167545672061242,1600
user1815123219418632147,1700
user7360520280798645552,1800
user4519777761466569614,2100
user4520119406760868179,1600
user5470043819452972424,1900
user5113586367261112652,2300
user991012814165691998,2300
user6516203581150055218,1800
user7817680948796909671,2400
user6535289954521424507,2000
user3131779054147570539,1700
user5364654421627300396,1700
user2393971673348933129,1600
user784141924803633292,1900
user865198806726527902,2200
user7948741098767481896,2600
user6038618303538299031,2400
user4409483866403788022,1800
user50460765512123115,1400
user4067084960269731293,1800
user2292490181812546451,2500
user3122406690109035177,2400
user4746854945224278505,2300
user7210373757456704038,1900
user8039170344728911868,2000
user3464463950948793341,1800
user6053018494890400639,2500
user5108558539947546406,1800
user8743832806098376946,2200
user8999928687778130936,2200
user5561033025926542844,2100
user6395075755730158803,1800
user5358848318583751819,1600
user1689309211979468051,2100
user5937696772514052801,2300
user4987430714527649991,1900
user1718887870413653598,1700
user6998256725563237203,2700
user633995401461691778,3000
user6525917590482889145,2300
user3328717618958953435,2400
user2991564855356304835,1700
user6978610391679727466,1900
user64860956864224723,1800
user3469150132968061022,1500
user4172692673313245204,1800
user6988884361524701841,1800
user9115468725372320657,2200
user3936243125517000951,2900
user8411147909297154144,1700
user6505711296087238960,1900
user4057152635719055483,2300
user6290028003198785340,2300
user8295266226408665858,2100
user3111914405046218919,2200
user6968678067129051656,2500
user8516755622340668055,2300
