Key,Run1
user3464245635730951458,2600
user4177720500626811450,2600
user7576763534199239620,2500
user4625727119804382090,2500
user9110564228135211093,2700
user7581791361512805866,2700
user7325695479833051876,2600
user4409142221109489457,2700
user4389837532520278285,2900
user5219194080304626563,2700
user5107998579435405958,2500
user1101648354522772155,2400
user74793281414900533,2500
user8753546815431210873,2700
user4298848326046707865,2400
user6062950819441076449,2600
user5470043819452972424,2600
user7345341813716561613,2200
user8145119703066724344,2600
user518113718573203492,2600
user1337537941806875960,2600
user5691533215384974621,2700
user2876243132979956997,2900
user8762919179469746235,2700
user4987430714527649991,2400
user3483550324320162630,2600
user7677466750005643967,2800
user7109110581138159243,2600
user3820921403140653113,2300
user880158958590769958,2600
user6772299462829809208,2900
user1362430418221793826,2400
user759249448388715426,2500
user7239392455378749137,2500
user2288022315011120653,2300
user6987982755718262828,2700
user3353610095373871301,2500
user4992116896546917672,2700
user4635659444355057900,2600
user1819809401437899828,2900
user3594185864677242787,2600
user3237946727703224898,2400
user8531715774204910111,2300
user8285893862370130496,2700
user8049662629791728126,2500
user5696561042698540867,2400
user8270373749993747992,2800
user4062398778250463612,2600
user4394523714539545966,2500
user7104206083901049679,2700
